id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
705314253904475215,Copacabana Aluga-se Quarto Para Temporada,387761453,Rafael,,Copacabana,-2.297.368,-4.319.151,Private room,190,1,1,2022-09-10,0.27,6,352
670021753338105985,Quarto tranquilo em casa bem localizada,151508372,Luisa,,Santa Teresa,-2.292.219,-4.318.072,Private room,110,1,4,2022-09-12,0.77,3,205
12248031,Quarto no Leblon a 300 m da praia,14608337,Ricardo,,Leblon,-2.298.305,-4.322.268,Private room,1053,1,0,,,1,365
2367996,STUDIO  VERY CHARMING IN LEBLON,22123293,Beatriz,,Leblon,-2.298.648,-4.322.838,Entire home/apt,833,4,4,2022-11-16,0.08,3,92
550535832323414107,"Cozy Studio 103, próximo à Lapa, garagem opcional",2464378,Sandra Maria,,Santa Teresa,-22.915.693,-43.190.208,Entire home/apt,234,13,5,2022-12-20,0.69,4,105
9493577,Rio Experience | 3 min from Beach | Great location,49194316,Cristian,,Copacabana,-229.772,-4.318.984,Entire home/apt,1357,3,142,2022-12-26,3.67,4,59
13822764,Lazer e segurança para as olimpíadas,81450615,Thiago,,Jacarepaguá,-2.296.719,-4.338.754,Entire home/apt,1000,10,0,,,1,89
781587823439483191,Quarto inteiro no Leme,34574274,Jasmin,,Leme,-2.296.181,-4.317.076,Private room,281,3,0,,,1,170
672647761612354765,"Apartamento em Santa Teresa, 1 quarto.",469882450,Santos,,Santa Teresa,-2.291.539,-4.318.062,Entire home/apt,220,5,1,2022-09-11,0.27,1,292
39649881,6 bedroom at Ipanema beach - Ocean view,221597210,Marcilene,,Ipanema,-2.298.702,-4.319.533,Entire home/apt,3000,2,1,2020-02-24,0.03,7,0
40154071,Quarto  mob copacabana 50 m praia / prox do metro,8921822,Gil,,Copacabana,-2.297.088,-4.318.678,Private room,237,2,0,,,1,0
700629206678611085,Lindo apartamento com vista lateral MAR!,14850771,Suzana,,Copacabana,-2.298.084,-4.319.172,Entire home/apt,684,2,7,2022-12-05,1.76,1,340
40884544,Férias no RIO - APTO sistema HOTEL,23119967,Tininha,,Barra da Tijuca,-230.043,-43.331,Entire home/apt,250,3,4,2022-01-03,0.11,1,0
685457160601882207,APARTAMENTO FRENTE MAR,339688267,Real Estate,,Copacabana,-229.764.206,-431.886.854,Entire home/apt,1516,7,0,,,3,364
15954965,COZY Copa Studio,64541067,Marcia,,Copacabana,-2.296.388,-4.317.727,Entire home/apt,454,2,8,2022-10-14,0.17,2,307
11197217,2 Bedroom Ipanema-Copacabana,12431812,Zuzu,,Copacabana,-2.298.545,-4.319.181,Entire home/apt,1000,10,2,2018-02-15,0.03,2,301
54190686,1150 Apartamento Copacabana,4438776,Elisabete,,Copacabana,-2.298.215,-4.319.039,Entire home/apt,700,3,0,,,13,365
46159441,3 Quartos Ipanema Aníbal de Mendonça - RP12,27994357,Henrique,,Ipanema,-2.298.277,-4.321.086,Entire home/apt,2800,28,1,2022-07-25,0.19,39,29
13358282,Charmoso mezanino c/cama casal king,74978304,Maidy,,Copacabana,-2.296.874,-4.318.226,Private room,421,3,2,2022-09-13,0.17,4,333
46845108,Apartamento Simpático  no Humaitá,232523452,Joana,,Humaitá,-2.295.575,-4.320.163,Entire home/apt,500,3,0,,,1,0
42180917,Apartamento bem localizado e com vaga de garagem.,128910266,André,,Copacabana,-2.298.653,-43.191.906,Entire home/apt,1240,3,6,2022-11-16,1.53,1,62
15086281,Apartamento duplex Vidigal,24266541,Maria,,Vidigal,-2.299.427,-4.323.677,Entire home/apt,140,3,1,2019-05-24,0.02,1,0
762305481895043908,Quarto arejado na quadra praia.,53819761,Renata,,Copacabana,-2.297.896,-4.319.176,Private room,400,1,0,,,2,363
16347358,Nice room for rent in Copacabana,107039299,Kristýna,,Copacabana,-2.297.292,-4.319.163,Private room,100,4,9,2022-03-02,0.12,1,0
19969658,Luxury 3 BR in front of the beach,141599909,Lenora,,Barra da Tijuca,-2.301.112,-4.336.845,Entire home/apt,420,365,0,,,1,0
3302364,Confortável quarto no Leblon,1243975,Liene,,Leblon,-229.851,-4.323.287,Private room,350,2,4,2019-10-07,0.04,2,0
674500493052948635,Apto 1 quarto para até 4 hóspedes econômico-BR,257601767,Raquel Grama,,Copacabana,-2.297.404,-4.319.224,Entire home/apt,785,2,0,,,46,332
50034752,Mini sítio no Jardim Guanabara,33945208,Nicole,,Jardim Guanabara,-2.281.218,-4.320.008,Entire home/apt,2000,1,0,,,4,0
32631889,Quarto espaçoso no coração de Copacabana,37837293,Tatiana,,Copacabana,-2.296.552,-4.317.879,Private room,350,4,1,2019-03-05,0.02,4,355
52810167,Flat com Vista para o Mar,258004973,Marcio,,Barra da Tijuca,-2.300.351,-4.334.218,Entire home/apt,250,5,0,,,1,0
52969874,Loft em Copacabana.,428848112,Amanda,,Copacabana,-2.296.354,-4.319.101,Entire home/apt,300,4,4,2022-09-02,0.30,1,2
787625865154154016,Fer106| Apartment in Dias Ferreira street - Leblon,1982737,Estadia,,Leblon,-229.827.473,-432.260.355,Entire home/apt,381,1,0,,,107,249
31709873,Nice sunny apartment near metro.,29520529,Vera Regina,,Catete,-2.292.282,-4.317.867,Entire home/apt,400,6,1,2019-03-07,0.02,1,0
777449234183670541,Destino 027,459585381,Gisela Evelina,,Copacabana,-2.296.194,-4.317.415,Entire home/apt,582,5,0,,,7,361
676649437375773391,Flat para Rock’n Rio,463369021,Robson,,Jacarepaguá,-22.964.314.092.058.000,-43.402.409.590.780.700,Entire home/apt,628,1,1,2022-09-04,0.25,1,0
47938281,7. Tiffany’s Cozy with a Large Balcony up/to 04,1422607,Leo&Archanjo,,Ipanema,-2.298.617,-4.320.017,Entire home/apt,1800,5,0,,,38,0
46064475,Copacabana posto 6 - RP26,27994357,Henrique,,Copacabana,-2.298.601,-4.319.136,Entire home/apt,380,14,0,,,39,29
38172448,"Complexo Ilha Pura, loft",286903315,Alexandre,,Camorim,-2.297.964,-4.341.647,Entire home/apt,300,2,3,2022-09-11,0.08,2,0
788250678077839265,Cozy and comfy Flat in Copa,153721,Shushma,,Copacabana,-2.296.243,-4.317.731,Entire home/apt,417,4,0,,,27,75
694937969139925593,Apartamento família,229472947,Valeska,,Leme,-22.961.994,-43.170.157,Entire home/apt,800,3,1,2022-09-11,0.27,7,0
700553961550594065,Quarto em apto encantador no coração de Copacabana,124703050,Lucila,,Copacabana,-229.731,-4.318.771,Private room,180,3,0,,,1,0
39101384,Suíte DUPLA - CASAL - Mediterraneo FLAT Barra,29475411,Bruno & Ricardo,,Barra da Tijuca,-2.300.341,-433.409,Entire home/apt,557,1,36,2022-11-25,0.95,30,347
924693,Beautiful Large Ensuite in Leblon!!,4974044,Nina,,Leblon,-2.297.843,-4.322.378,Private room,427,1,18,2022-09-12,0.17,3,361
786069817908644273,4 Quartos Copacabana RP58,27994357,Henrique,,Copacabana,-22.972.976.949.393.800,-4.318.979.067.340.390,Entire home/apt,2980,5,0,,,39,89
608840077201635396,Flat aconchegante em Ipanema 1,428418079,Ingher,,Ipanema,-22.985.338,-43.194.016,Entire home/apt,1299,2,5,2022-12-01,0.60,9,82
52483815,Spacious 3 bedrooms in Copacabana,136988556,Mauricio,,Copacabana,-22.966.805,-4.318.314,Entire home/apt,511,3,40,2022-12-18,2.73,2,11
608846232315886699,Flat aconchegante em Ipanema 2,428418079,Ingher,,Ipanema,-22.985.338,-43.194.016,Entire home/apt,1199,2,4,2022-11-15,01.08,9,85
692456321281445046,Family Room next to Ipanema Beach,56572109,Doris,,Ipanema,-229.848.266,-43.199.117,Private room,699,1,1,2022-09-11,0.27,3,90
29186197,Ipanema Inn: quarto e sala na Visconde de Pirajá.,2513825,Newton,,Ipanema,-2.298.458,-4.319.579,Entire home/apt,1968,3,161,2022-12-18,3.21,28,28
53150034,Ns405| Studio near Copacabana Beach,1982737,Estadia,,Copacabana,-22.969.684.600.830.000,-43.185.585.021.972.600,Entire home/apt,1114,1,10,2022-09-09,0.74,107,257
2071407,THE BEST PLACE IN COPACABANA !!!!,10590623,Paulo,,Copacabana,-2.297.398,-4.318.896,Entire home/apt,157,3,15,2021-12-23,0.23,1,304
787575790667786405,Leblon / arrumadeira e piscina,459544,Cristina,,Leblon,-2.298.541,-4.322.334,Entire home/apt,1960,5,0,,,52,309
552917410990840624,"Flat encantador em Copacabana, 100 Mt da praia.",242531083,Franklin,,Copacabana,-2.297.662,-4.318.966,Entire home/apt,249,3,3,2022-09-11,0.30,1,350
763625528492274259,apartamento aconchegante,129764249,Carla,,Copacabana,-2.298.288,-4.319.125,Entire home/apt,200,1,0,,,1,212
582031277744253427,Flat completo ao lado do Riocentro,5677412,Alexandre,,Jacarepaguá,-229.753,-4.341.259,Entire home/apt,323,3,2,2022-09-12,0.54,3,177
25673391,Villa Rio- Magnificent Ocean Front House in Joa,193270591,Caroline,,Joá,-230.124,-4.328.821,Entire home/apt,9000,2,9,2022-09-11,0.17,4,70
36917297,Apartamento Silencioso.,85746740,Leonardo,,Copacabana,-2.298.307,-4.319.171,Entire home/apt,409,2,144,2022-11-27,3.47,2,307
549987966619619055,Rock in Rio Riocentro Parque dos Atletas Projac,395166412,Daniela,,Jacarepaguá,-2.297.277,-4.341.207,Entire home/apt,191,1,2,2022-11-08,0.20,3,136
20424433,Casa bonita - Suíte 205,48248701,Miguel,,Inhoaíba,-2.290.527,-4.357.908,Private room,179,1,8,2022-06-13,0.12,3,329
13928709,Excelente Casa para Olimpíadas,82753054,Meiry,,Recreio dos Bandeirantes,-2.301.215,-4.346.447,Entire home/apt,2639,5,0,,,1,364
701515900788048910,Suite acolhedora Laranjeiras,459579882,Elizabeth,,Cosme Velho,-2.293.888,-4.319.515,Entire home/apt,200,5,1,2022-09-10,0.27,1,365
696919026291744141,Casinha de vila agradável em Vila Isabel - RJ,164510285,Maressa,,Vila Isabel,-229.151.603,-432.536.431,Entire home/apt,140,2,0,,,2,356
40179862,Modern Apartment in the Heart of Copacabana,19732447,Marcela,,Copacabana,-229.641,-4.319.053,Entire home/apt,743,2,14,2022-10-24,0.38,1,162
13099945,APARTAMENTO RIO CENTRO RJ,72296387,Wilson,,Jacarepaguá,-2.297.226,-4.340.717,Entire home/apt,409,2,7,2022-09-06,0.09,4,360
662299760092060164,Apartamento Amplo em Condomínio Resort no Recreio,467286130,Alinne,,Recreio dos Bandeirantes,-2.301.653,-4.348.024,Entire home/apt,1414,1,2,2022-09-09,0.52,1,364
30183215,Apartamento na quadra da praia do Leme,93666104,Flavio,,Leme,-2.296.214,-4.317.115,Entire home/apt,495,10,0,,,1,173
53257806,Apto inteiro c/ piscina à 5 min do Posto 12 Leblon,431136136,Andrissa,,Vidigal,-2.299.326,-4.323.428,Entire home/apt,914,8,1,2022-01-05,0.08,1,181
10571556,Apartamento Rio 2016 Engenhão,54530253,Carlos,,Del Castilho,-2.288.286,-4.327.442,Entire home/apt,1000,10,0,,,1,365
771546494186514235,Lagoon View,489694205,Edmond,,Lagoa,-22.979.742.822.699.900,-43.202.994.538.623.000,Entire home/apt,2000,1,0,,,1,362
10874529,"Apartamento encantador com banheira, 2 quartos.",8775398,Suellen,,Centro,-229.059,-4.317.248,Entire home/apt,500,3,2,2022-09-13,0.52,1,272
54162721,Black Friday a 450 m da praia,429353265,Monica,,Recreio dos Bandeirantes,-2.302.619,-434.789,Entire home/apt,441,2,12,2022-11-15,01.06,5,25
14126420,charming and cozy apartment by leblon beach,63259097,Ana,,Leblon,-2.298.703,-4.323.125,Entire home/apt,1100,4,6,2022-01-02,0.13,1,329
745899812916535971,Espaço charmoso em área bucólica de Copacabana,13898402,Erika,,Copacabana,-229.650.089,-4.319.107.890.000.000,Entire home/apt,657,2,2,2022-12-25,1.33,1,48
631870118091921878,Is a nice Room with family house / only for women,47288298,Vanessa,,Tijuca,-2.292.105,-4.322.117,Private room,80,10,1,2022-11-03,0.53,1,331
562354294164321205,Cobertura magnífica na Barra da Tijuca,410526888,Beatrice,,Barra da Tijuca,-2.300.221,-433.727,Entire home/apt,1121,2,9,2022-12-10,0.90,1,361
42874066,Alugo uma vaga para sexo feminino Recreio,341395950,Mabel,,Recreio dos Bandeirantes,-2.302.355,-4.349.304,Private room,1500,30,0,,,1,179
46019438,"APTO PRÓXIMO AO METRÔ, COM TUDO DENTRO.",270777876,Matheus,,Coelho Neto,-2.282.713,-4.335.243,Entire home/apt,233,2,27,2022-11-14,01.05,1,364
43835338,"Coração do Rio, moderno e confortável Studio",2125410,Andre,,Centro,-2.291.139,-4.317.562,Entire home/apt,250,3,54,2022-12-15,2.64,3,296
52838489,Modern Apartment Between the Mountains and beaches,427798726,Marcelo,,Recreio dos Bandeirantes,-2.302.473,-4.351.209,Entire home/apt,286,1,25,2022-12-22,1.74,1,298
53810967,apê charmoso com estacionamento ao lado do metrô,155170415,Maria,,Tijuca,-2.291.873,-4.322.527,Entire home/apt,246,3,0,,,1,169
45549494,3m Metrô/ 15m Centro (SDU) / 30m Copacabana.,363367758,Valéria,,Tijuca,-2.292.591,-4.323.133,Shared room,528,3,0,,,1,364
39563140,Mini Cobertura na Barra da Tijuca (Ilha da Gigoia),10467486,Carolina,,Barra da Tijuca,-2.300.422,-4.331.007,Entire home/apt,190,3,0,,,4,229
699762056365156173,Praia do Joá - Bela e aconchegante .,47584281,Renato,,Barra da Tijuca,-2.297.852,-4.340.763,Entire home/apt,700,1,0,,,118,362
3003612,Apartamento na Lagoa/Rio de Janeiro,15303306,Leandro,,Lagoa,-2.296.919,-4.320.299,Entire home/apt,1500,5,0,,,1,365
45591766,"Revellion familiar, simples e aconchegante.",273134123,Rita,,Catumbi,-2.292.273,-4.319.816,Entire home/apt,300,3,0,,,1,363
42599305,Cobertura Duplex,157831609,Marta,,Estácio,-229.176,-4.320.857,Entire home/apt,1200,3,0,,,1,90
54082911,Repouso do corcovado Hostel,155118499,Phellipe,,Cosme Velho,-2.294.521,-4.320.679,Shared room,90,1,0,,,9,365
3012365,500 metros do Maracanã - Copa,15350930,Igor,,Maracanã,-2.291.757,-4.323.298,Entire home/apt,2000,1,0,,,1,365
13787567,Olympic Games Rio 2016,80991141,Alfredo,,Barra da Tijuca,-2.299.069,-4.335.114,Entire home/apt,1700,15,2,2022-09-10,0.03,1,55
14204074,safety and beatiful,85545151,一麟,,Laranjeiras,-2.293.028,-4.319.041,Private room,211,15,0,,,2,90
39811434,Suíte com vaga na Lagoa,70463283,Angelica,,Lagoa,-2.296.462,-4.320.307,Private room,132,15,0,,,1,83
1229042,Room | Family house | Laranjeiras,6704310,Luciana,,Laranjeiras,-2.293.989,-431.925,Private room,136,3,14,2022-09-12,0.14,1,358
17461837,Muito perto da praia e de Ipanema,118247951,Eduardo,,Copacabana,-2.298.531,-4.318.877,Entire home/apt,586,5,29,2022-11-15,0.48,4,38
54196621,Apartamento encantado em santa Teresa,24569994,Paloma,,Santa Teresa,-2.292.873,-4.319.593,Private room,300,30,1,2022-01-14,0.09,3,365
13742623,"Apartamento, comodidade e olimpíadas",6058290,Nathalia,,Recreio dos Bandeirantes,-2.299.969,-4.343.008,Entire home/apt,1056,7,0,,,1,358
784656040081361911,Ipanema Duplex/Piscina /Garagem,459544,Cristina,,Ipanema,-2.298.045,-4.320.484,Entire home/apt,4471,3,0,,,52,355
40920032,Sala e quarto com varanda em frente ao mar,318795079,Adriana,,Barra da Tijuca,-2.301.132,-4.332.293,Entire home/apt,407,3,15,2022-11-15,0.42,1,54
776194147072857543,"Férias. Exclusiva Top Suíte, WI-FI, 16 m2 150m Mar",414523994,Shirley,,Recreio dos Bandeirantes,-2.302.804,-4.348.073,Private room,260,3,0,,,7,359
2445702,"Kit, Copacabana, quadra da praia.Vc vai amar.Vem!",12498389,Luci,,Copacabana,-2.296.819,-4.318.199,Entire home/apt,219,6,24,2022-12-12,0.23,1,296
14086899,Quarto/cama de casal/ vista pro Corcovado/Cristo,84713691,Diogo,,Humaitá,-2.295.629,-4.319.771,Private room,330,180,0,,,1,365
34109033,Quarto particular - 50m da Praia de Ipanema.,249003418,Paulo Henrique,,Copacabana,-2.298.678.970.336.910,-43.191.429.138.183.500,Private room,663,1,22,2022-12-11,0.59,11,346
791382263809932935,Espaço Inteiro Réveillon,236416444,Deya,,Barra da Tijuca,-23.001.530.749.232.900,-4.330.854.669.213.290,Entire home/apt,300,1,0,,,2,17
700769826130454759,cl aparto simplis 3mRio centro 15 da praia daBarra,229244053,Leda,,Jacarepaguá,-2.297.119,-4.341.345,Entire home/apt,195,9,1,2022-11-15,0.67,28,40
2021042,CHARMING BIG 1 BDROOM COPACAB BEACH,10387941,Leila,,Copacabana,-2.296.693,-4.319.187,Entire home/apt,219,90,1,2014-01-05,0.01,2,0
13548328,Apartamento completo perto do metrô,77985935,Joice,,Botafogo,-2.295.301,-4.318.393,Entire home/apt,414,1,17,2022-12-14,0.22,1,303
52008992,STUDIO RIO COPA a 2 quadras da praia,83418952,Claudio,,Copacabana,-22.970.097,-43.188.351,Entire home/apt,479,3,79,2022-12-14,5.74,1,39
48927193,Room 2 at Chez Georges,111165788,Letícia,,Santa Teresa,-22.923,-4.318.527,Private room,1200,2,0,,,8,360
790065804647117352,patúa guesthouse quarto duplo,471348055,Sandra,,Botafogo,-22.955.056.146.881.900,-4.318.726.192.825.330,Private room,689,1,0,,,3,351
53492511,Varanda de Copacabana,18400236,Danielle,,Copacabana,-2.296.952,-431.896,Entire home/apt,636,4,0,,,1,284
697780710677609813,Condomínio maravilhoso em frente à praia,438315189,Maristela,,Barra da Tijuca,-230.088.044,-4.333.653.839.999.990,Entire home/apt,2371,3,3,2022-10-14,0.77,1,353
35216241,Pedaço da Paz !,242785151,Cinthia,,Tijuca,-2.292.063,-4.323.187,Private room,2000,3,0,,,1,0
12902099,Neighborhood of the Olympics! CLOSE TO THE BEACH! Great Apartment,66815322,Vivi,,Barra da Tijuca,-2.300.284,-4.332.857,Entire home/apt,1000,14,0,,,1,365
27215754,Suíte Gávea - Para até 8 pessoas,193205371,Victor,,Santa Teresa,-2.291.915,-4.318.496,Private room,480,1,1,2019-10-06,0.03,7,253
16996325,Stunning Rio Flat Leblon ★★★★★a 2 quadras da Praia,22713969,Maria,,Leblon,-2.298.405,-4.321.805,Entire home/apt,538,6,0,,,37,0
17423277,Paraíso Charmoso★★★★★ Pertinho da Praia do Leblon,22713969,Maria,,Leblon,-2.298.295,-4.321.804,Entire home/apt,696,7,0,,,37,0
5298081,Charmosa suite no leblon,530231,Yaya,,Leblon,-2.297.931,-4.322.547,Private room,200,2,0,,,5,303
2582442,Linda Cobertura c/ Piscina -  4 Quartos,13223606,Patricia,,Copacabana,-2.296.316,-43.181.606,Entire home/apt,1671,3,32,2022-12-23,0.44,1,264
29902790,Jardim Suspenso - Quarto com Ventilador.,209990391,Sônia,,Catete,-2.292.852,-4.317.922,Private room,300,1,2,2019-03-06,0.04,2,365
20991341,ALTO ESTILO BARRA - POSTO VIII,65798450,Suely Beatriz,,Barra da Tijuca,-2.300.971,-4.337.001,Entire home/apt,633,2,4,2021-03-01,0.07,3,308
15744600,MARAVILHOSO LOCAL PARA RELAXAR E DESFRUTAR A VIDA!,80338139,Cláudia,,Barra da Tijuca,-2.300.814,-4.333.876,Entire home/apt,1735,2,4,2021-09-22,0.08,10,364
36449339,"Apartamento em Botafogo, próximo ao metrô",28448720,Juliana,,Botafogo,-2.295.238,-4.318.714,Entire home/apt,417,4,26,2022-10-15,0.62,1,154
706717832251129999,Quarto  compartilhado - PQ Olímpico e Jeunesse,473447489,Marília,,Jacarepaguá,-2.297.154,-4.338.066,Shared room,295,1,1,2022-09-12,0.28,4,343
736673942371061679,Fairmont Rio de Janeiro by LookBookHoliday,45788344,LookBook,,Copacabana,-22.986.131.694.454.700,-4.318.906.146.190.180,Private room,7390,1,0,,,20,362
50915348,Paraíso na Gigoia,349682934,Helder,,Barra da Tijuca,-2.300.269,-433.062,Entire home/apt,966,2,15,2022-07-12,0.85,1,349
2854092,Rio de Janeiro incredible place,14591285,Ivan Gil,,Humaitá,-2.295.724,-4.320.388,Entire home/apt,1386,2,0,,,2,359
43238245,♥ Copacabana ♥ Little Princess of the Sea ♥♥♥♥,17244708,Eraldo,,Copacabana,-2.297.792,-4.319.136,Entire home/apt,560,3,7,2022-07-28,0.52,4,2
43131199,"line Rio: 2Qts, Reformado, Com Piscina, Academia, Smart Tv 55"" E Ao Lado Do Parque Olímpico (JP01-227T)",8975746,Line Rio,,Jacarepaguá,-2.297.196,-4.341.366,Entire home/apt,1206,1,0,,,74,57
40590531,kitnet mobiliada em copacabana,314512560,Agenor José,,Copacabana,-2.297.395,-4.319.014,Entire home/apt,218,3,0,,,1,0
705572931150694379,"Ótimo apartamento, ao lado do Rio Centro.",305010261,Sylvia Helena,,Jacarepaguá,-229.717,-4.341.294,Entire home/apt,600,1,2,2022-11-14,0.56,1,365
691397668305512988,"Apartamento com 02 quartos, sendo 01 suíte.",20255845,Weslley,,Recreio dos Bandeirantes,-2.301.438,-4.345.807,Entire home/apt,1500,1,0,,,1,0
45006667,Stylish Breathtaking View/Heart of Ipanema,1422607,Leo&Archanjo,,Ipanema,-2.298.626,-4.319.867,Entire home/apt,4000,4,34,2022-12-14,1.22,38,39
46503728,Loft para Natal em Copacabana,329467071,Laura,,Copacabana,-2.297.848,-4.319.058,Entire home/apt,357,5,0,,,1,0
2261835,Excellent Studio in Copacabana.,11162128,Leina,,Copacabana,-2.296.293,-4.317.568,Entire home/apt,150,3,59,2021-02-08,0.56,1,307
788434176802962336,"Boutique Leblon - Comfort, Luxury and Beach",30165706,Yes Temporada,,Leblon,-2.298.286.981.576.470,-43.215.317.430.369.200,Entire home/apt,1155,1,0,,,48,361
786496,Side Ocean view Copacabana beach,500892,Rafael,,Copacabana,-2.296.915,-4.318.214,Entire home/apt,693,4,5,2022-11-11,0.04,6,356
32058874,Leblon design 3 bdr,14314998,Rio Unique,,Leblon,-229.813,-4.322.095,Entire home/apt,2400,5,3,2022-03-06,0.09,27,178
629044608359550043,"Studio boutique, com varanda e vista incrível",5459499,Frederico,,Centro,-22.912.279,-43.184.727,Entire home/apt,185,2,0,,,1,0
681201747483547299,Ipanema _203_Vp4_200 m praia-Wifi-Ar-Reformado,13753183,Raíssa,,Ipanema,-229.845.511,-431.953.342,Entire home/apt,808,4,4,2022-12-04,1.76,5,53
45328605,Melhor custo benefício do Airbnb!!!,76780066,Gustavo,,Flamengo,-2.292.621,-4.317.401,Private room,751,2,7,2022-12-05,0.28,2,329
781993517634854838,Suíte 50 m da praia Copacabana,79065425,Ugo,,Copacabana,-2.296.558.727.753.520,-4.317.943.401.001.490,Private room,382,3,0,,,3,326
15936745,Sale/Promoção - Lindo Studio em Copacabana,99500285,Rodrigo,,Copacabana,-2.297.259,-4.318.866,Entire home/apt,556,3,185,2022-12-06,2.50,1,53
662179136903611257,Casa Aconchegante (Somente o quarto),15833258,Alan,,Freguesia (Jacarepaguá),-229.453.841,-433.575.226,Private room,75,1,2,2022-09-05,0.45,2,0
54167803,Amazing room in Ipanema/Fully furnished apartment,439170878,Leone Guilherme,,Ipanema,-22.981.205,-43.198.952,Private room,250,1,8,2022-03-13,0.69,1,0
666656793083568130,COPALEME 2 QUARTOS PRAIAS COPACABANA/ LEME AOS PÉS,71645815,Adilson,,Copacabana,-2.296.267,-4.317.419,Entire home/apt,781,2,10,2022-10-02,2.22,25,0
47009931,Apartamento com varanda com vista para o verde,2834602,Carlos Eduardo,,Flamengo,-2.293.867,-4.317.545,Private room,3500,45,0,,,1,0
606537316993792156,Quarto de casal aconchegante em Copacabana,240891166,Laura,,Copacabana,-2.297.582,-4.319.004,Private room,457,1,3,2022-09-11,0.76,3,361
38850525,❤️ Modern Loft 5 • Posto 9 • 120mb ❤️,503995,❤️ BrUx ❤️,,Ipanema,-2.298.279,-4.320.052,Entire home/apt,750,1,72,2022-12-29,1.83,7,355
42688484,Ap Leblon - quadra da praia,340053702,Juliana,,Leblon,-2.298.649,-4.322.296,Entire home/apt,544,3,0,,,1,0
